bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0003,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0003,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.872105,1.6947,0.976814,map,0.0,0.0,0.0,0.0,,,,2.872105,1.6947,0.976814,0.0,0.0,0.785029,0.619459,0.0,-0.0,1.805487,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.232542,0.972586,0.0,1.805487,3.716019,1.420325,0.1616,0.0,0.0,0.985116,-0.171889,0.0,-0.0,-2.796098,2.827251,-1.6816,-1.021764,-1.6816,-1.021764,1.021764,0.521862,0.85303,saw,0.03,4,13,True,934.0,0.0,0.0,2.9149428438194547,1.519899486227695,1.0800498472049238,1.2995870983552074,completed,153.3346,6,RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction.
bread_0004,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0004,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.741065,2.228671,0.976814,map,0.0,0.0,0.0,0.0,,,,2.741065,2.228671,0.976814,0.0,0.0,0.41771,0.908581,0.0,-0.0,0.861846,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.651037,0.759046,0.0,0.861846,3.924034,2.422172,0.1616,0.0,0.0,0.978996,0.203881,0.0,-0.0,2.730952,-2.979457,-1.869106,-2.441882,-1.869106,-2.441882,0.69971,0.765029,0.643996,saw,0.03,4,13,True,934.0,0.0,0.0,2.6246678141093938,2.091404955642104,1.0800498472049236,1.1083406732337602,completed,181.3809,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=wiggle, max link displacement 0.00274m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction."
bread_0005,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0005,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,LEFT,knife_left,rotated_90,4,3,3,True,True,True,rotate_z_90deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,0.347624,3.111203,0.9505,map,0.0,0.0,0.0,0.0,,,,0.347624,3.111203,0.9505,0.0,0.0,0.529768,0.848143,0.0,-0.0,1.116653,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.438692,0.898637,0.0,1.116653,1.493147,3.992961,0.1616,0.0,0.0,0.935342,-0.353745,0.0,-0.0,-2.418448,-2.485576,-2.748084,-2.680956,-2.748084,-2.680956,0.460636,0.89577,0.444518,saw,0.03,4,13,True,701.0,0.0,0.0,0.291836272915798,2.9951898471536014,1.032926945403693,1.086305293931792,completed,147.5291,3,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 825 ticks in CuttingAction (status=wiggle, max link displacement 0.03544m over 25 ticks, wiggle=True). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 750 ticks in CuttingAction (status=wiggle, max link displacement 0.01654m over 25 ticks, wiggle=True)."
bread_0006,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0006,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,4.949003,4.41803,0.752643,map,0.0,0.0,0.0,0.0,,,,4.949003,4.41803,0.752643,0.0,0.0,0.507617,0.861583,0.0,-0.0,1.064834,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.48465,0.874708,0.0,1.064834,3.97075,4.427217,0.1616,0.0,0.0,0.093082,0.995658,0.0,-0.0,0.186434,-0.009391,0.878399,1.074224,0.878399,1.074224,1.074224,0.476414,0.879221,saw,0.03,4,13,True,934.0,748.0,0.8017148981779206,4.983323454687637,4.615631316495405,0.7940669331914926,1.5120501011288672,completed,70.5093,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in CuttingAction (status=wiggle, max link displacement 0.02837m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.01476m over 25 ticks, wiggle=True). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.02220m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01920m over 25 ticks, wiggle=True). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 775 ticks in CuttingAction (status=wiggle, max link displacement 0.03220m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.01022m over 25 ticks, wiggle=True)."
bread_0007,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0007,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,5.046292,3.571247,0.752643,map,0.0,0.0,0.0,0.0,,,,5.046292,3.571247,0.752643,0.0,0.0,-0.51439,0.857556,0.0,-0.0,-1.080593,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.470806,-0.882237,0.0,-1.080593,4.838177,2.153993,0.1616,0.0,0.0,0.693768,0.720199,0.0,-0.0,1.533415,1.424995,-2.614008,-2.505588,-2.614008,-2.505588,0.636005,0.804475,0.593986,saw,0.03,4,13,True,934.0,0.0,0.0,4.960665357272162,3.7295457877426927,0.8558788472049236,1.4910279203556775,completed,96.3683,6,RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction.
bread_0008,bread_cutting,bb5a50da-c027-44e0-ac62-5c55b910b14b,bread_0008,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,rollin_justin,success,LEFT,knife_left,primary,2,1,1,True,True,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,4.870528,3.957324,0.752643,map,0.0,0.0,0.0,0.0,,,,4.870528,3.957324,0.752643,0.0,0.0,0.97235,0.233528,0.0,-0.0,2.670184,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.890929,0.454142,0.0,2.670184,3.91616,3.675733,0.1616,0.0,0.0,0.457961,0.888972,0.0,-0.0,0.951399,0.286914,1.718785,2.38327,1.718785,2.38327,0.758323,0.725991,0.687705,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,4.773662155988565,4.007412466744871,0.8237195480813773,2.002022124653411,completed,51.7063,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=wiggle, max link displacement 0.00988m over 25 ticks, wiggle=True)."
bread_0001,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0001,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,hsrb,success,RIGHT,knife_left,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.877859,3.716575,0.976814,map,0.0,0.0,0.0,0.0,,,,2.877859,3.716575,0.976814,0.0,0.0,-0.624376,0.781124,0.0,-0.0,-1.348666,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.220308,-0.97543,0.0,-1.348666,3.370245,4.335354,0.0,0.0,0.0,0.889223,-0.457475,0.0,-0.0,-2.191286,-2.242933,0.84262,0.894267,0.84262,0.894267,0.894267,0.626091,0.77975,saw,0.03,4,13,True,701.0,700.0,1.0,2.907047395672865,3.5838874108184946,1.0592408854036923,0.5440498457085874,completed,16.8932,0,
bread_0002,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0002,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.85368,2.808502,0.976814,map,0.0,0.0,0.0,0.0,,,,2.85368,2.808502,0.976814,0.0,0.0,-0.681813,0.731527,0.0,-0.0,-1.500476,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.070262,-0.997529,0.0,-1.500476,3.358574,3.465605,0.0,0.0,0.0,-0.826822,0.562464,0.0,-0.0,-1.946866,-2.225947,0.44639,0.725471,0.44639,0.725471,0.725471,0.748187,0.663488,saw,0.03,4,13,True,934.0,516.0,0.5530546623794212,2.9246654392406257,2.7470097344030524,1.0171928375655428,0.8899285383833337,completed,20.5157,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00113m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0003,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.872105,1.6947,0.976814,map,0.0,0.0,0.0,0.0,,,,2.872105,1.6947,0.976814,0.0,0.0,0.785029,0.619459,0.0,-0.0,1.805487,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.232542,0.972586,0.0,1.805487,3.529914,1.583964,0.0,0.0,0.0,0.999112,0.04214,0.0,-0.0,3.057288,2.974816,-1.251801,-1.169329,-1.251801,-1.169329,1.169329,0.39077,0.920488,saw,0.03,4,13,True,934.0,93.0,0.0996784565916398,2.98035754129454,1.5355399296953558,0.9823358246294476,0.8567951760212842,completed,21.7429,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00539m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in CuttingAction (status=wiggle, max link displacement 0.00370m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0004,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.741065,2.228671,0.976814,map,0.0,0.0,0.0,0.0,,,,2.741065,2.228671,0.976814,0.0,0.0,0.41771,0.908581,0.0,-0.0,0.861846,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.651037,0.759046,0.0,0.861846,1.971709,1.718373,0.0,0.0,0.0,0.247398,0.968914,0.0,-0.0,0.499988,0.585655,0.361858,0.276192,0.361858,0.276192,0.276192,0.962101,0.272694,saw,0.03,4,13,True,934.0,49.0,0.052518756698821,2.573549056409412,2.1352497508785366,1.0175002186319986,0.8431066639745574,completed,21.7889,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00197m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0005,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,0.347624,3.111203,0.9505,map,0.0,0.0,0.0,0.0,,,,0.347624,3.111203,0.9505,0.0,0.0,0.97433,0.225125,0.0,-0.0,2.68745,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.898637,0.438692,0.0,2.68745,1.000088,3.32211,0.0,0.0,0.0,0.999184,-0.040391,0.0,-0.0,-3.060789,-2.828948,-0.534946,-0.766788,-0.534946,-0.766788,0.766788,0.720143,0.693826,saw,0.03,4,13,True,701.0,0.0,0.0,0.463637555851995,3.055415332422232,1.032926945403693,0.775751131577067,completed,18.7961,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00105m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01179m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00014m over 25 ticks, wiggle=False)."
bread_0006,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0006,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,4.949003,4.41803,0.752643,map,0.0,0.0,0.0,0.0,,,,4.949003,4.41803,0.752643,0.0,0.0,0.507617,0.861583,0.0,-0.0,1.064834,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.48465,0.874708,0.0,1.064834,4.460294,3.885742,0.0,0.0,0.0,0.227796,0.973709,0.0,-0.0,0.459626,0.828055,0.605207,0.236779,0.605207,0.236779,0.236779,0.972099,0.234572,saw,0.03,4,13,True,934.0,234.0,0.2508038585209003,4.922351943220708,4.367836388230737,0.8547535408332432,0.7510259645598588,completed,16.8299,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00347m over 25 ticks, wiggle=True)."
bread_0007,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0007,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,5.046292,3.571247,0.752643,map,0.0,0.0,0.0,0.0,,,,5.046292,3.571247,0.752643,0.0,0.0,-0.51439,0.857556,0.0,-0.0,-1.080593,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.470806,-0.882237,0.0,-1.080593,4.961758,3.097417,0.0,0.0,0.0,0.748698,0.662911,0.0,-0.0,1.692192,1.394249,-2.772785,-2.474842,-2.772785,-2.474842,0.666751,0.785835,0.618436,saw,0.03,4,13,True,934.0,700.0,0.7502679528403001,5.134603165167213,3.4036058502623665,0.8557538131636258,0.8765050208543446,completed,16.7106,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0008,bread_cutting,2a51bbc3-7f83-4b08-b4ee-34bee3f277c2,bread_0008,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,4.870528,3.957324,0.752643,map,0.0,0.0,0.0,0.0,,,,4.870528,3.957324,0.752643,0.0,0.0,-0.852685,0.522426,0.0,-0.0,-2.042205,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.454142,-0.890929,0.0,-2.042205,4.243465,3.700839,0.0,0.0,0.0,0.171093,0.985255,0.0,-0.0,0.343877,0.388263,-2.386082,-2.430467,-2.386082,-2.430467,0.711125,0.757628,0.652687,saw,0.03,4,13,True,584.0,292.0,0.5008576329331046,4.852556000254517,3.923462911255094,0.8240348335552772,0.7964095128024737,completed,11.4937,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=wiggle, max link displacement 0.02429m over 25 ticks, wiggle=True)."
bread_0001,bread_cutting,001bdf3d-a4e6-4ec2-8415-1701b11dfff0,bread_0001,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,pr2,success,LEFT,knife_left,primary,2,1,1,True,True,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.877859,3.716575,0.976814,map,0.0,0.0,0.0,0.0,,,,2.877859,3.716575,0.976814,0.0,0.0,0.781124,0.624376,0.0,-0.0,1.792927,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.220308,0.97543,0.0,1.792927,3.620129,4.309084,0.051,0.0,0.0,0.984208,0.177018,0.0,-0.0,2.785681,-2.467926,-0.992754,-2.022332,-0.992754,-2.022332,1.11926,0.436348,0.899778,saw,0.03,4,13,True,701.0,595.0,0.85,2.8955602650815355,3.8598524546835855,0.980761226019636,1.09139590402465,completed,50.5224,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00899m over 25 ticks, wiggle=True)."
bread_0002,bread_cutting,001bdf3d-a4e6-4ec2-8415-1701b11dfff0,bread_0002,910001,apartment,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.85368,2.808502,0.976814,map,0.0,0.0,0.0,0.0,,,,2.85368,2.808502,0.976814,0.0,0.0,-0.681813,0.731527,0.0,-0.0,-1.500476,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.070262,-0.997529,0.0,-1.500476,3.619476,3.138248,0.051,0.0,0.0,0.855659,0.51754,0.0,-0.0,2.053646,-2.734995,2.729063,1.234518,2.729063,1.234518,1.234518,0.329976,0.943989,saw,0.03,4,13,True,934.0,748.0,0.8017148981779206,2.932577337276717,2.624112856026964,1.0182379331914928,0.5393601662382936,completed,127.4492,6,"RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
