target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
wipe_target_0006,"[-1.3116, 2.6453, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0006,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.311639,2.645292,0.857,kitchen_island,,,,,,,,-1.311639,2.645292,0.857,0.0,0.0,-0.737431,0.675423,0.0,-0.0,-1.658518,,,,,,,,,,,,,,-2.076927,2.458119,0.051,0.0,0.0,0.717486,0.696573,0.0,-0.0,1.600373,,,,,,,,,wipe,,,3,,,,,,,,,,13.9817,0,
wipe_target_0007,"[-0.9973, 2.3054, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0007,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.997335,2.305376,0.857,kitchen_island,,,,,,,,-0.997335,2.305376,0.857,0.0,0.0,0.041639,0.999133,0.0,-0.0,0.083301,,,,,,,,,,,,,,-0.177657,2.315522,0.051,0.0,0.0,-0.724247,0.68954,0.0,-0.0,-1.619884,,,,,,,,,wipe,,,3,,,,,,,,,,10.4517,0,
wipe_target_0008,"[-0.9795, 1.0773, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0008,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.97946,1.077332,0.857,kitchen_island,,,,,,,,-0.97946,1.077332,0.857,0.0,0.0,0.577484,0.816402,0.0,-0.0,1.231286,,,,,,,,,,,,,,-0.078156,0.922299,0.051,0.0,0.0,-0.771648,0.63605,0.0,-0.0,-1.762855,,,,,,,,,wipe,,,3,,,,,,,,,,8.1829,0,
wipe_target_0009,"[-1.2838, 1.5012, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0009,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.283781,1.501244,0.857,kitchen_island,,,,,,,,-1.283781,1.501244,0.857,0.0,0.0,0.960253,0.279131,0.0,-0.0,2.575815,,,,,,,,,,,,,,-2.027619,1.814405,0.051,0.0,0.0,0.529813,0.848114,0.0,-0.0,1.11676,,,,,,,,,wipe,,,3,,,,,,,,,,7.0265,0,
wipe_target_0010,"[-1.0043, 0.7911, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0010,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.004338,0.791065,0.857,kitchen_island,,,,,,,,-1.004338,0.791065,0.857,0.0,0.0,0.847705,0.530467,0.0,-0.0,2.023289,,,,,,,,,,,,,,-1.229353,-0.234514,0.051,0.0,0.0,0.990636,0.136526,0.0,-0.0,2.867685,,,,,,,,,wipe,,,3,,,,,,,,,,8.0208,0,
wipe_target_0011,"[-1.1566, 2.0526, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0011,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.15661,2.052609,0.857,kitchen_island,,,,,,,,-1.15661,2.052609,0.857,0.0,0.0,0.891457,0.453106,0.0,-0.0,2.2011,,,,,,,,,,,,,,-1.973624,1.823926,0.051,0.0,0.0,0.69167,0.722214,0.0,-0.0,1.527597,,,,,,,,,wipe,,,3,,,,,,,,,,8.3688,0,
wipe_target_0012,"[-1.0606, 1.2228, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0012,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.060618,1.222814,0.857,kitchen_island,,,,,,,,-1.060618,1.222814,0.857,0.0,0.0,0.020697,0.999786,0.0,-0.0,0.041397,,,,,,,,,,,,,,-2.165417,1.187825,0.051,0.0,0.0,0.697011,0.71706,0.0,-0.0,1.542442,,,,,,,,,wipe,,,3,,,,,,,,,,8.7401,0,
wipe_target_0013,"[-1.2157, 1.2985, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0013,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.215723,1.298466,0.857,kitchen_island,,,,,,,,-1.215723,1.298466,0.857,0.0,0.0,-0.399999,0.916516,0.0,-0.0,-0.823031,,,,,,,,,,,,,,-2.194361,1.622624,0.051,0.0,0.0,0.571428,0.820652,0.0,-0.0,1.216489,,,,,,,,,wipe,,,3,,,,,,,,,,7.7448,0,
wipe_target_0014,"[-1.0903, 2.8011, 0.857]",kitchen,space_wiping,b76861c8-ed5e-45b8-a0eb-a0736e7e3baf,wipe_target_0014,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,pr2,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.090254,2.801138,0.857,kitchen_island,,,,,,,,-1.090254,2.801138,0.857,0.0,0.0,0.570625,0.821211,0.0,-0.0,1.214533,,,,,,,,,,,,,,-1.590238,3.780814,0.051,0.0,0.0,-0.861464,0.507818,0.0,-0.0,-2.076292,,,,,,,,,wipe,,,3,,,,,,,,,,22.5322,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00516m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00004m over 25 ticks)."
wipe_target_0001,"[1.4957, 1.1595, 0.855]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0001,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.495699,1.159498,0.855,sink_area,,,,,,,,1.495699,1.159498,0.855,0.0,0.0,-0.555697,0.831385,0.0,-0.0,-1.178403,,,,,,,,,,,,,,0.46258,0.941187,0.0,0.706702,0.023951,0.023951,0.7067,1.5708,-0.0,0.067758,,,,,,,,,wipe,,,3,,,,,,,,,,22.3394,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00390m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01075m over 25 ticks)."
wipe_target_0002,"[1.6432, 0.1666, 0.855]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0002,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,armar7,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.64324,0.166593,0.855,sink_area,,,,,,,,1.64324,0.166593,0.855,0.0,0.0,0.465574,0.885009,0.0,-0.0,0.968566,,,,,,,,,,,,,,0.46258,0.941187,0.0,0.706702,0.023951,0.023951,0.7067,1.5708,-0.0,0.067758,,,,,,,,,wipe,,,3,,,,,,,,,,8.473,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0003,"[1.4006, -0.2141, 0.855]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0003,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.400628,-0.214135,0.855,sink_area,,,,,,,,1.400628,-0.214135,0.855,0.0,0.0,0.818222,0.574902,0.0,-0.0,1.916624,,,,,,,,,,,,,,0.668897,-0.620832,0.0,0.704204,0.064016,0.064016,0.704202,1.5708,-0.0,0.181313,,,,,,,,,wipe,,,3,,,,,,,,,,30.8095,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01931m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.03729m over 25 ticks)."
wipe_target_0004,"[1.4745, 0.2381, 0.855]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0004,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.474461,0.238137,0.855,sink_area,,,,,,,,1.474461,0.238137,0.855,0.0,0.0,-0.552426,0.833562,0.0,-0.0,-1.170544,,,,,,,,,,,,,,0.602943,0.036408,0.0,0.707102,0.002822,0.002822,0.7071,1.5708,-0.0,0.007982,,,,,,,,,wipe,,,3,,,,,,,,,,33.1968,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01134m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00979m over 25 ticks)."
wipe_target_0005,"[1.5738, 0.0227, 0.855]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0005,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.573825,0.022735,0.855,sink_area,,,,,,,,1.573825,0.022735,0.855,0.0,0.0,-0.209427,0.977824,0.0,-0.0,-0.421979,,,,,,,,,,,,,,0.592939,-0.162505,0.0,0.666131,0.237215,0.237215,0.666129,1.5708,-0.0,0.684214,,,,,,,,,wipe,,,3,,,,,,,,,,33.7735,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01195m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01814m over 25 ticks)."
wipe_target_0006,"[-1.3116, 2.6453, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0006,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.311639,2.645292,0.857,kitchen_island,,,,,,,,-1.311639,2.645292,0.857,0.0,0.0,-0.737431,0.675423,0.0,-0.0,-1.658518,,,,,,,,,,,,,,-1.974435,2.256069,0.0,0.634699,0.311703,0.311702,0.634697,1.5708,-0.0,0.913012,,,,,,,,,wipe,,,3,,,,,,,,,,39.2634,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in WipingAction (status=wiggle, max link displacement 0.01823m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01027m over 25 ticks)."
wipe_target_0007,"[-0.9973, 2.3054, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0007,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-0.997335,2.305376,0.857,kitchen_island,,,,,,,,-0.997335,2.305376,0.857,0.0,0.0,0.041639,0.999133,0.0,-0.0,0.083301,,,,,,,,,,,,,,-0.076485,2.420708,0.0,-0.193898,0.680004,0.680002,-0.193897,1.5708,-0.0,-2.586052,,,,,,,,,wipe,,,3,,,,,,,,,,33.8614,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02009m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01877m over 25 ticks)."
wipe_target_0008,"[-0.9795, 1.0773, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0008,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-0.97946,1.077332,0.857,kitchen_island,,,,,,,,-0.97946,1.077332,0.857,0.0,0.0,0.577484,0.816402,0.0,-0.0,1.231286,,,,,,,,,,,,,,-0.155669,1.43042,0.0,-0.11834,0.697135,0.697133,-0.118339,1.5708,-0.0,-2.805295,,,,,,,,,wipe,,,3,,,,,,,,,,34.0144,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01167m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00859m over 25 ticks)."
wipe_target_0009,"[-1.2838, 1.5012, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0009,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.283781,1.501244,0.857,kitchen_island,,,,,,,,-1.283781,1.501244,0.857,0.0,0.0,0.960253,0.279131,0.0,-0.0,2.575815,,,,,,,,,,,,,,-1.987501,1.140395,0.0,0.680691,0.191473,0.191472,0.680688,1.5708,-0.0,0.548412,,,,,,,,,wipe,,,3,,,,,,,,,,34.5308,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02705m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01499m over 25 ticks)."
wipe_target_0010,"[-1.0043, 0.7911, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0010,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.004338,0.791065,0.857,kitchen_island,,,,,,,,-1.004338,0.791065,0.857,0.0,0.0,0.847705,0.530467,0.0,-0.0,2.023289,,,,,,,,,,,,,,-0.653223,-0.014318,0.0,0.375871,0.598935,0.598933,0.375869,1.5708,-0.0,2.020709,,,,,,,,,wipe,,,3,,,,,,,,,,33.7066,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02750m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01115m over 25 ticks)."
wipe_target_0011,"[-1.1566, 2.0526, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0011,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.15661,2.052609,0.857,kitchen_island,,,,,,,,-1.15661,2.052609,0.857,0.0,0.0,0.891457,0.453106,0.0,-0.0,2.2011,,,,,,,,,,,,,,-2.000748,1.656567,0.0,0.69283,0.141381,0.141381,0.692827,1.5708,-0.0,0.402599,,,,,,,,,wipe,,,3,,,,,,,,,,35.5822,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in WipingAction (status=wiggle, max link displacement 0.01522m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02995m over 25 ticks)."
wipe_target_0012,"[-1.0606, 1.2228, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0012,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.060618,1.222814,0.857,kitchen_island,,,,,,,,-1.060618,1.222814,0.857,0.0,0.0,0.020697,0.999786,0.0,-0.0,0.041397,,,,,,,,,,,,,,-1.983325,0.861766,0.0,0.693714,0.136977,0.136977,0.693711,1.5708,-0.0,0.389894,,,,,,,,,wipe,,,3,,,,,,,,,,36.1104,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in WipingAction (status=wiggle, max link displacement 0.03770m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.03000m over 25 ticks)."
wipe_target_0013,"[-1.2157, 1.2985, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0013,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.215723,1.298466,0.857,kitchen_island,,,,,,,,-1.215723,1.298466,0.857,0.0,0.0,-0.399999,0.916516,0.0,-0.0,-0.823031,,,,,,,,,,,,,,-1.974932,0.936851,0.0,0.680716,0.191382,0.191382,0.680714,1.5708,-0.0,0.548146,,,,,,,,,wipe,,,3,,,,,,,,,,34.5151,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.03263m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01400m over 25 ticks)."
wipe_target_0014,"[-1.0903, 2.8011, 0.857]",kitchen,space_wiping,6612a29c-5a0f-4dc2-878f-192843bf8817,wipe_target_0014,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,armar7,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.090254,2.801138,0.857,kitchen_island,,,,,,,,-1.090254,2.801138,0.857,0.0,0.0,0.570625,0.821211,0.0,-0.0,1.214533,,,,,,,,,,,,,,-1.399152,3.722866,0.0,0.642466,-0.295362,-0.295361,0.642464,1.5708,-0.0,-0.861834,,,,,,,,,wipe,,,3,,,,,,,,,,34.1238,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00974m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.02685m over 25 ticks)."
wipe_target_0001,"[1.4957, 1.1595, 0.855]",kitchen,space_wiping,58f22bdf-02fb-47aa-ad49-d1559c0f369b,wipe_target_0001,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.495699,1.159498,0.855,sink_area,,,,,,,,1.495699,1.159498,0.855,0.0,0.0,-0.555697,0.831385,0.0,-0.0,-1.178403,,,,,,,,,,,,,,0.882623,0.99458,0.8,0.0,0.0,-0.071314,0.997454,0.0,-0.0,-0.142749,,,,,,,,,wipe,,,3,,,,,,,,,,27.3516,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01523m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.01076m over 25 ticks)."
wipe_target_0002,"[1.6432, 0.1666, 0.855]",kitchen,space_wiping,58f22bdf-02fb-47aa-ad49-d1559c0f369b,wipe_target_0002,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,unitree_g1,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.64324,0.166593,0.855,sink_area,,,,,,,,1.64324,0.166593,0.855,0.0,0.0,0.465574,0.885009,0.0,-0.0,0.968566,,,,,,,,,,,,,,0.882623,0.99458,0.8,0.0,0.0,-0.071314,0.997454,0.0,-0.0,-0.142749,,,,,,,,,wipe,,,3,,,,,,,,,,6.5847,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.
wipe_target_0003,"[1.4006, -0.2141, 0.855]",kitchen,space_wiping,58f22bdf-02fb-47aa-ad49-d1559c0f369b,wipe_target_0003,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,1.400628,-0.214135,0.855,sink_area,,,,,,,,1.400628,-0.214135,0.855,0.0,0.0,0.818222,0.574902,0.0,-0.0,1.916624,,,,,,,,,,,,,,0.869983,-0.361639,0.8,0.0,0.0,0.297207,0.954813,0.0,-0.0,0.603532,,,,,,,,,wipe,,,3,,,,,,,,,,23.3198,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.04865m over 25 ticks). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00813m over 25 ticks)."
wipe_target_0004,"[1.4745, 0.2381, 0.855]",kitchen,space_wiping,58f22bdf-02fb-47aa-ad49-d1559c0f369b,wipe_target_0004,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,unitree_g1,success,LEFT,sponge_left,fallback,2,1,1,True,True,False,,,,,,,,,,,,1.474461,0.238137,0.855,sink_area,,,,,,,,1.474461,0.238137,0.855,0.0,0.0,-0.552426,0.833562,0.0,-0.0,-1.170544,,,,,,,,,,,,,,0.79041,0.388625,0.8,0.0,0.0,-0.407974,0.912994,0.0,-0.0,-0.840467,,,,,,,,,wipe,,,3,,,,,,,,,,32.8763,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00713m over 25 ticks)."
